SMILES,96-Plate,96-Well,16h Raw R1,16h Raw R2,16h Raw Mean,Plate_IQM,16h Normalized,antibiotic_hits
OC1=CC(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)=CC(C2=CC3=C(C=C4OC(C)(C)C(O)CC4=C3)O2)=C1,12-3,C05,0.991,1.001,0.996,0.9942375,1.0017727152717535,0
O=C1C2=C3C4=C(O)C(O)=C2C2=C(C=C(O)C(O)=C2O)C(=O)OC(C(O)C(O)C=O)C(O)COC(=O)C2=C(C5=C(O)C(O)=C(C3=C5C(=O)O4)O1)C(O)=C(O)C(O)=C2,12-3,C06,0.308,0.317,0.3125,0.9942375,0.314311218396007,1
O=C1[C@]2([H])C=C([C@@H]3[C@@H](O)C(=O)C4=C(O)C=C(O)C=C4O3)[C@@]3([H])[C@@]([H])([C@H]2C2=CC=C(O)C(OC)=C2)CO[C@@]13O,12-3,C07,0.96,0.966,0.963,0.9942375,0.9685814506091351,0
OC1=CC(O)=CC(/C=C/C2=CC=C(O)C=C2)=C1O[C@@H]([C@@H]([C@@H](O)[C@@H]3O)O)O[C@@H]3CO.[(E)],12-3,C08,0.992,0.998,0.995,0.9942375,1.0007669193728863,0
OC1=C(OC)C=C2C(=C1)CCN1CC3=C(OC)C(OC)=CC=C3CC21,12-3,C09,0.993,1.007,1.0,0.9942375,1.0057958988672224,0
O=C1[C@@]2(C)C(=CC(=O)C1C(C)=O)OC1=C(C(C)=O)C(O)=C(C)C(O)=C21,12-3,C10,0.047,0.044,0.0455,0.9942375,0.04576371339845862,1
C[C@@]12[C@]([H])(CC[C@@]3([H])[C@]14CO[C@@]1([C@]3([H])[C@](O)(C)C[C@H](C=C(C)C)O1)C4)[C@]1(C)[C@@]([H])(CC2)C(C)(C)[C@@H](O[C@]2([H])OC[C@H](O)[C@H](O[C@]3([H])O[C@H](CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)[C@@H](O)[C@H](O)[C@H]3O[C@]3([H])OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)CC1,12-3,C11,1.008,1.02,1.014,0.9942375,1.0198770414513636,0
C[C@]12[C@@H](C/C=C3\C=COC3=O)C(=C)CC[C@]1([H])[C@](C)(CO)[C@H](O)CC2,12-3,D02,0.965,0.974,0.9695,0.9942375,0.9751191239517721,0
OC1=C(C)C(C)=C2C(CC[C@](CCC[C@H](C)CCC[C@H](C)CCCC(C)C)(C)O2)=C1C.[Relative stereochemistry],12-3,D03,1.017,1.023,1.02,0.9942375,1.025911816844567,0
C[C@@]12[C@@]3([H])C(C)=C(CC[C@@H](C)CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC=C3[C@](C)(CC[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O[C@]5([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C3)[C@@]1([H])CC2,12-3,D04,1.01,1.017,1.0135,0.9942375,1.01937414350193,0
O=C1O[C@@]2([H])C3=C(OC=C3C)C/C(C)=C\CCC13[C@@H]2O3,12-3,D05,0.986,0.989,0.9875,0.9942375,0.9932234501313821,0
C[C@H]1CC2=CC(OC)=C(OC)C(OC)=C2C2=C(OC)C(OC)=C(OC)C=C2C[C@H]1C,12-3,D06,1.111,1.084,1.0975000000000001,0.9942375,1.1038609990067767,0
O=C(OC1C(C)(O)C(C)CC2=C(C3=C(OC)C(OC)=C(OC)C=C13)C(OC)=C1C(=C2)OCO1)/C(C)=C/C,12-3,D07,1.089,1.084,1.0865,0.9942375,1.092797244119237,0
CC[C@H](C)C(C1=C(O)C(CC2=C(O)C(C(CCC)=O)=C(OC)C(C)=C2O)=C(O)C(CC2=C(O)C(C(CCC)=O)=C(OC)C(C)=C2O)=C1O)=O,12-3,D08,0.048,0.048,0.048,0.9942375,0.048278203145626676,1
O=C1C(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)=C(C2=CC(OC)=C(O)C=C2)OC2=CC(O)=CC(O)=C12,12-3,D09,0.973,0.977,0.975,0.9942375,0.9806510013955418,0
CC(C)[C@@H](N)C(O)=O,12-3,D10,0.986,0.992,0.989,0.9942375,0.9947321439796829,0
COC1=CC=C([C@H]2OC[C@@]3([H])[C@H](C4=CC=C5OCOC5=C4)OC[C@@]23[H])C=C1OC,12-3,D11,1.063,1.079,1.071,0.9942375,1.077207407686795,0
O=C1C=CC[C@]2([H])[C@@]3([H])CCC[N@@+]4([O-])[C@@]3([H])[C@@]([H])(CCC4)CN12,12-3,E02,0.976,0.988,0.982,0.9942375,0.9876915726876123,0
O=C(C1=CC=C(O)C=C1)OC[C@]12[C@]3([H])[C@]4(O)O[C@@]1([H])O[C@@](C)(C4)[C@@]2(O[C@@]1([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)C3,12-3,E03,0.974,0.985,0.9795,0.9942375,0.9851770829404444,0
O=C(O[C@@H]1C/C(COC(C)=O)=C\C[C@H](OC(C)=O)/C(C)=C\[C@]2([H])[C@]1([H])C(=C)C(=O)O2)/C(C)=C/CO,12-3,E04,1.023,1.034,1.0285,0.9942375,1.0344610819849382,0
CC1(C)[C@@]2(C)[C@H](OC(C)=O)C[C@]1([H])CC2,12-3,E05,0.956,0.956,0.956,0.9942375,0.9615408793170646,0
O[C@@H]1C23C45[C@@H](O)C(=O)O[C@@]4([H])OC2(C(=O)O[C@]3([H])C[C@H]5C(C)(C)C)[C@@]2(O)[C@H](C)C(=O)O[C@@]12[H],12-3,E06,0.957,0.959,0.958,0.9942375,0.963552471114799,0
O[C@@H]1C23[C@]4([H])OC(=O)C2(O[C@@]2([H])C3([C@H](C(C)(C)C)[C@H]4O)[C@@H](O)C(=O)O2)[C@@]2(O)[C@H](C)C(=O)O[C@@]12[H],12-3,E07,0.95,0.952,0.951,0.9942375,0.9565118998227284,0
O[C@]12[C@H](C)C(=O)O[C@@]1([H])C[C@]13C24O[C@]2([H])OC(=O)[C@H](O)C21[C@H](C(C)(C)C)[C@@H](O)[C@@]3([H])OC4=O,12-3,E08,0.966,0.968,0.967,0.9942375,0.972604634204604,0
C[C@@]12[C@@]3([H])[C@H](C)[C@]4(O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC[C@@]3([H])[C@](C)(CC[C@H](O[C@]5([H])O[C@H](CO)[C@H](O)[C@H](O)[C@H]5O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)C3)[C@@]1([H])CC2)CC[C@H](C)CO4,12-3,E09,1.04,1.049,1.0445,0.9942375,1.0505538163668138,0
C[C@@]12[C@@]3([H])[C@H](C)[C@@](O)(CC[C@H](C)CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC[C@@]3([H])[C@](C)(CC[C@H](O[C@]4([H])O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O[C@@]4([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)C3)[C@@]1([H])CC2,12-3,E10,0.995,0.997,0.996,0.9942375,1.0017727152717535,0
O[C@@]12[C@@]([H])(O[C@]3(CC[C@@H](C)CO3)[C@H]1C)C[C@]1([H])[C@]2(C)CC[C@@]2([H])[C@@]1([H])CC=C1[C@]2(C)CC[C@H](O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)C1,12-3,E11,1.096,1.102,1.0990000000000002,0.9942375,1.1053696928550776,0
CO[C@@H]1C23[C@]4([H])C[C@@]5(O)[C@H](OC(C6=CC=CC=C6)=O)[C@]4([H])[C@](O)([C@@H](O)[C@@H]5OC)C4C2N(C)C[C@@](COC)([C@@]3([H])[C@H]4OC)CC1,12-3,F02,0.985,0.985,0.985,0.9942375,0.9907089603842141,0
O=C(C1=CC=CC=C1)OCC12C3C4(O)OC1OC(C)(C4)C2(OC1C(O)C(O)C(O)C(COC(C2=CC=CC=C2)=O)O1)C3,12-3,F03,0.986,0.995,0.9904999999999999,0.9942375,0.9962408378279837,0
COC1=C2OCOC2=CC2=C1C1=C(OC)C(OC)=C(OC)C=C1C[C@H](C)[C@@](O)(C)[C@H]2OC(C1=CC=CC=C1)=O,12-3,F04,1.037,1.042,1.0394999999999999,0.9942375,1.0455248368724774,0
COC1=C2C(=CC(OC)=C1OC)C[C@H](C)[C@H](C)CC1=C2C(O)=C(OC)C(OC)=C1,12-3,F05,1.074,1.068,1.0710000000000002,0.9942375,1.0772074076867952,0
C[C@@]12[C@@]3([H])[C@H](C)[C@@](OC)(CC[C@@H](C)CO[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC=C3[C@](C)(CC[C@H](O[C@]4([H])O[C@H](CO)[C@@H](O[C@]5([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C3)[C@@]1([H])CC2,12-3,F06,0.965,0.962,0.9635,0.9942375,0.9690843485585687,0
O=C([C@]12CCC(C)(C)C[C@@]1([H])C1=CC[C@@]3([H])[C@@](C)(CC[C@]4([H])[C@]3(C)CC[C@H](O[C@]3([H])OC[C@H](O)[C@H](O)[C@H]3O[C@]3([H])O[C@@H](C)[C@H](O)[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O[C@@]6([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O6)[C@@H](CO)O5)[C@H]3O)[C@@]4(C)CO)[C@]1(C)CC2)O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)O1,12-3,F07,0.964,0.971,0.9675,0.9942375,0.9731075321540377,0
O=C1[C@@]23C=C(C)[C@H](O)[C@@]2(O)[C@H](O)C(C)=C[C@@]1([H])[C@@]1([H])[C@]([H])(C1(C)C)C[C@H]3C,12-3,F08,0.989,0.995,0.992,0.9942375,0.9977495316762846,0
OC12[C@]3([H])OC(C)(C)OCC3=C[C@@]3([H])[C@@H]4C(C)(C)[C@@H]4C[C@@H](C)[C@@]1(C=C(C)[C@@H]2OC(/C(C)=C\C)=O)C3=O,12-3,F09,1.023,1.03,1.0265,0.9942375,1.0324494901872037,0
O=C1C2=C(O)C=C(O)C(CC=C(C)C)=C2OC(C2=CC=C(OC)C=C2)=C1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@]1([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,12-3,F10,1.098,1.113,1.1055000000000001,0.9942375,1.1119073661977146,0
C[C@]12[C@@]3(C)C(=CC[C@]1([H])[C@]1(C)[C@@]([H])(CC2)[C@@](C)(C(O)=O)[C@H](O)CC1)[C@]1([H])CC(C)(C)CC[C@]1(C)CC3,12-3,F11,1.117,1.113,1.115,0.9942375,1.1214624272369529,0
OC1C23C(=O)OC4OCC(O)C(O)C4OC4OC(C)C(OC(=O)CC(O)(C)CC(=O)OC5COC(OC6C(OC7C(O)CC8(C)C9CC=C(C2CC(C)(C)CC3)C(C)(C9(C)CCC8C7(C)CO)C1)OC(CO)C(O)C6O)C(O)C5O)C(OC1OCC(O)C(O)C1O)C4O,12-3,G02,0.996,0.999,0.9975,0.9942375,1.0032814091200544,0
O[C@H]1[C@H](C2=CC=C(O)C(O)=C2)OC2=CC(O)=CC(O)=C2C1,12-3,G03,0.985,0.993,0.989,0.9942375,0.9947321439796829,0
CC(OCC12C(OC(C)=O)C(OC(C)=O)C3C4(C)OC1(C(O)(C)C(C(OC(C1=CC=CC=C1)=O)C2OC(C)=O)OC(=O)C(C)CCC1=NC=CC=C1C(=O)OC4)C3OC(C)=O)=O,12-3,G04,1.104,1.108,1.106,0.9942375,1.112410264147148,0
O=C1NC2=C(C=CC=C2)[C@]12[C@]1([H])C[C@H](/C(C(OC)=O)=C\OC)[C@H](CC)CN1CC2,12-3,G05,0.987,0.988,0.9875,0.9942375,0.9932234501313821,0
C[C@@]12[C@]([H])(C[C@@H](O)[C@@]3([H])[C@@]1(C)CC[C@@H]3C(CCC=C(C)C)=C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])[C@@H](O[C@]1([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@]1([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C2,12-3,G06,0.969,0.971,0.97,0.9942375,0.9756220219012057,0
O[C@@H]([C@@H](O)[C@H](O)[C@@H](O)C=O)CO[C@@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO[C@@H]2[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O2)O1,12-3,G07,0.965,0.963,0.964,0.9942375,0.9695872465080023,0
C1(=O)C2=C(C=C(O)C(OC)=C2CC=C(C)C)OC2=C1C(O)=C(CC=C(C)C)C(OC)=C2,12-3,G08,0.902,0.861,0.8815,0.9942375,0.8866090848514565,0
O=C1C=CC2=C(O1)C1=C(C=C2)OC(C)(C)[C@H](OC(/C(C)=C\C)=O)[C@@H]1OC(/C(C)=C\C)=O,12-3,G09,1.147,1.154,1.1505,0.9942375,1.1571681816467394,0
[C@@]12(C)[C@]([H])(C(C)(C)CCC1)CCC(=C)[C@@H]2CC[C@@](C=C)(C)O,12-3,G10,1.009,1.018,1.0135,0.9942375,1.01937414350193,0
O=C(C1=CC(O)=C(O)C(O)=C1)OCCC1C(C(OC)=O)=COC(OC2C(O)C(O)C(O)C(CO)O2)C1C=C,12-3,G11,1.03,1.038,1.034,0.9942375,1.039992959428708,0
CC[C@@H](C(C)C)CC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])CC(=O)[C@@]4([H])CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,12-3,H02,0.99,0.995,0.9924999999999999,0.9942375,0.9982524296257181,0
O=C1C=CC2=CC3=C(O[C@H](C(C)(O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)C)[C@@H]3O)C=C2O1,12-3,H03,0.962,0.967,0.9644999999999999,0.9942375,0.9700901444574359,0
CC1(C)CC[C@]2(CO)[C@@H](O)C[C@]3(C)C(=C2C1)C=C[C@@]1([H])[C@@]3(C)CC[C@]2([H])[C@]1(C)CC[C@H](O[C@@H]1O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@H](O)[C@H]1O)[C@@]2(C)CO,12-3,H04,0.969,0.979,0.974,0.9942375,0.9796452054966746,0
O[C@H]1[C@H](O)[C@@H](CO)O[C@@H](O[C@H]2CC[C@]3(C)[C@@]4([H])C[C@@H](O)[C@]5([H])[C@@H]([C@](C)(O)CCC=C(C)C)CC[C@@]5(C)[C@]4(C)CCC3C2(C)C)[C@@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1,12-3,H05,0.982,0.981,0.9815,0.9942375,0.9871886747381788,0
C[C@@]12[C@@]([H])([C@H](C)CCC(O[Na])=O)CC[C@@]1([H])[C@]1([H])CC[C@@]3([H])[C@](C)(CC[C@@H](O)C3)[C@@]1([H])C[C@@H]2O,12-3,H06,1.166,1.217,1.1915,0.9942375,1.1984058135002955,0
C[C@@]12[C@]([H])(CC[C@@]3([H])[C@]14CO[C@@]1([C@]3([H])[C@](O)(C)C[C@H](C=C(C)C)O1)C4)[C@]1(C)[C@@]([H])(CC2)C(C)(C)[C@@H](O[C@]2([H])OC[C@H](O)[C@H](O[C@]3([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@]3([H])OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O[C@]2([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)CC1,12-3,H07,0.968,0.971,0.9695,0.9942375,0.9751191239517721,0
C[C@@]12[C@@]3([H])[C@H](C)[C@]4(O[C@@]3([H])C[C@@]1([H])[C@]1([H])CC=C3[C@](C)(CC[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)C3)[C@@]1([H])CC2)CC[C@@H](C)CO4,12-3,H08,0.932,0.948,0.94,0.9942375,0.945448144935189,0
C[C@]12[C@@]([H])([C@@]3(C)CC[C@H](O[C@]4([H])OC[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@H](O)[C@H]4O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@](C)(CO)[C@]3([H])CC1)CC=C1[C@@]2(C)CC[C@]2(C(O)=O)[C@@]1([H])CC(C)(C)CC2,12-3,H09,0.994,0.986,0.99,0.9942375,0.9957379398785502,0
OC1=CC(O)=C2C(=C1CC=C(C)C)OC(C1=CC=C(O)C=C1)=C(O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C2=O,12-3,H10,0.904,0.939,0.9215,0.9942375,0.9268409208061454,0
C[C@]12[C@@]3(C)[C@]([H])([C@H](O)C[C@]1([H])[C@]1(C)[C@@]([H])(CC2)C(C)(C)[C@@H](O[C@]2([H])O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)CC1)[C@@H](/C(C)=C/CC=C(C)C)CC3,12-3,H11,1.174,1.187,1.1804999999999999,0.9942375,1.1873420586127559,0
OC[C@@]12C(=CC[C@]3([H])[C@@]4(C)C[C@H](O)[C@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O5)[C@@](C)(C(O)=O)[C@]4([H])CC[C@@]13C)[C@@]1([H])[C@@](C(O[C@@H]3O[C@H](C)[C@H](OC(/C=C/C4=CC=C(OC)C=C4)=O)[C@H](O[C@]4([H])O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3O[C@]3([H])O[C@@H](C)[C@H](O[C@]4([H])OC[C@@H](O[C@@]5([H])[C@H](O)[C@@H](O)[C@@H](O)[C@@H](CO)O5)[C@H](O)[C@H]4O)[C@@H](O)[C@H]3O)=O)(CC2)CCC(C)(C)C1,12-4,A02,1.016,1.025,1.0205,1.0025128205128204,1.0179420942247686,0
COC1=CC=C([C@H]2OC[C@]3([H])[C@@H](C4=CC=C(OC)C(OC)=C4)OC[C@]23[H])C=C1OC,12-4,A03,1.015,1.006,1.0105,1.0025128205128204,1.007967159445496,0
O=C1C(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@]2([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)=C(C2=CC(O)=C(O)C=C2)OC2=CC(O)=CC(O)=C12,12-4,A04,0.985,0.994,0.9895,1.0025128205128204,0.9870197964090236,0
O=C1C2=C(OC3=C1C(O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O1)=CC=C3O)C=C(OC)C=C2O,12-4,A05,1.018,1.014,1.016,1.0025128205128204,1.013453373574096,0
O=C1C(O[C@H]2[C@H](O[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)[C@H](O)[C@@H](O)[C@H](C)O2)=C(C2=CC=C(OC)C=C2)OC2=C(CC=C(C)C)C(O)=CC(O)=C12,12-4,A06,1.045,1.016,1.0305,1.0025128205128204,1.0279170290040411,0
[H][C@]1(O[C@@H]2[C@H](C)O[C@@]([H])(O[C@@H]3[C@H](C)O[C@@]([H])(O[C@H]4C[C@](O)(CC)[C@H](C(=O)OC)C5=CC6=C(C(=O)C7=C(O)C=CC=C7C6=O)C(O)=C45)C[C@@H]3N(C)C)C[C@@H]2O)CCC(=O)[C@H](C)O1,12-4,A07,0.049,0.048,0.0485,1.0025128205128204,0.0483784336794721,1
CC(O[C@]12C[C@H](C)[C@H](OC(CC3=CC=CC=C3)=O)[C@]1([H])[C@H](OC(C)=O)[C@@]1(CC[C@H]3[C@@H](/C=C(/C)C2=O)C3(C)C)CO1)=O,12-4,A08,1.043,1.017,1.0299999999999998,1.0025128205128204,1.0274182822650775,0
O=C(OC)C1=CC(OC)=C(OC)C(OC)=C1,12-4,A09,1.019,0.999,1.009,1.0025128205128204,1.006470919228605,0
[H][C@@]12C[C@@]3([H])C45C6N(CC)C[C@](COC(=O)C7=C(N8C(=O)C[C@H](C)C8=O)C=CC=C7)(CC[C@@H]4OC)[C@@]5([H])[C@H](OC)C6(O)[C@@](O)(C[C@@H]1OC)[C@@]3([H])[C@H]2OC,12-4,A10,1.031,1.017,1.024,1.0025128205128204,1.021433321397514,0
O[C@@H]1[C@](CO[C@]2(CO[C@]3(CO)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@H](CO)[C@@H](O)[C@@H]2O)(O[C@@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O2)O[C@H](CO)[C@H]1O,12-4,A11,1.058,1.043,1.0505,1.0025128205128204,1.0478668985625863,0
CC(O[C@]12[C@]3([H])[C@@](C)([C@@H](O)C[C@@]1([H])OC2)C(=O)[C@H](O)C1=C(C)[C@@H](OC([C@H](O)[C@H](C2=CC=CC=C2)NC(C2=CC=CC=C2)=O)=O)C[C@@](O)([C@H]3OC(C2=CC=CC=C2)=O)C1(C)C)=O,12-4,B02,1.086,1.079,1.0825,1.0025128205128204,1.0797866898562587,0
CC1(C)C2=CC[C@@]3([H])[C@]4(C)C[C@@H](O)[C@]([H])([C@@]5(C)OC(C(C)C)=CC5=O)[C@@]4(C)CC(=O)[C@@]3(C)[C@]2([H])CC[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O2)[C@@H](O)[C@H](O)CO1,12-4,B03,1.052,1.035,1.0434999999999999,1.0025128205128204,1.0408844442170955,0
O=C1C[C@@H](C2=CC=CC=C2)OC2=CC(OC)=CC(O)=C12,12-4,B04,1.077,1.052,1.0645,1.0025128205128204,1.061831807253568,0
O=C[C@@H]([C@@H]([C@H]([C@H](C)O)O)O)O,12-4,B05,0.985,0.988,0.9864999999999999,1.0025128205128204,0.9840273159752417,0
O=C(O)CNC(CC[C@@H](C)[C@H]1CC[C@@]2([H])[C@]3([H])[C@@H](O)C[C@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)=O,12-4,B06,0.987,0.989,0.988,1.0025128205128204,0.9855235561921327,0
O=C1C(O[C@@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)COC(/C=C/C3=CC=C(O)C=C3)=O)=C(C4=CC=C(O)C=C4)OC5=CC(O)=CC(O)=C51.[E],12-4,B07,1.086,1.063,1.0745,1.0025128205128204,1.0718067420328408,0
C[C@@]1(CO)[C@@H](O)[C@@H](O)C[C@]2(C)[C@@]3([H])CC=C4[C@]5([H])C[C@@](C)(C(OC)=O)CC[C@]5(C(O)=O)CC[C@@]4(C)[C@]3(C)CC[C@@]12[H],12-4,B08,1.141,1.182,1.1615,1.0025128205128204,1.1585886746125122,0
CC1(C)C(=O)CC[C@]2(C)C3=C([C@]4(C)[C@@H](O)C[C@H]([C@H](C)CC(C[C@@H](C)C(O)=O)=O)[C@@]4(C)CC3=O)[C@@H](O)C[C@@]12[H],12-4,B09,0.994,0.979,0.9864999999999999,1.0025128205128204,0.9840273159752417,0
C=C[C@]12[C@]3([H])C[C@@H]4C5=NC6=CC=CC=C6[C@]15C[C@H](N(C)C2)[C@@]3([H])CO4,12-4,B10,1.014,0.996,1.005,1.0025128205128204,1.002480945316896,0
O=C1[C@H](OC(C)=O)[C@@H](C2=CC=CC=C2)OC2=CC(O)=CC(O)=C12,12-4,B11,1.092,1.085,1.0885,1.0025128205128204,1.0857716507238222,0
OC(C)(C)[C@@H]1CC=C(C)CC1,12-4,C02,1.023,0.999,1.011,1.0025128205128204,1.0084659061844596,0
O=C1C=C(CCC2=CC=CC=C2)OC2=C1[C@H](O)[C@@H](O)[C@@H](O)[C@@H]2O,12-4,C03,1.002,0.991,0.9964999999999999,1.0025128205128204,0.9940022507545143,0
C[C@@]1(C(O)=O)CCC[C@@]2(C)[C@@]3([H])[C@@]4(CC(=C)[C@H](CC3)C4)CC[C@]12[H],12-4,C04,0.046,0.05,0.048,1.0025128205128204,0.047879686940508474,1
[H][C@@]12C(C(O)=O)C[C@@H](O[C@H]3[C@H](OC(CC(C)C)=O)[C@@H](OS(=O)(O[K])=O)[C@H](OS(=O)(O[K])=O)[C@@H](CO)O3)C[C@@]1(C)[C@@]1([H])[C@@]3([C@@H](O)C(=C)[C@H](CC1)C3)CC2,12-4,C05,0.978,0.985,0.9815,1.0025128205128204,0.9790398485856056,0
O=C1C(O[C@H]2[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO[C@H]3[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O3)O2)=C(C2=CC=C(O)C=C2)OC2=CC(O)=CC(O)=C12,12-4,C06,0.972,0.971,0.9715,1.0025128205128204,0.969064913806333,0
C[C@@]1(C(O)=O)[C@@H](O)[C@@H](O)C[C@]2(C)[C@@]3([H])CCC4=C(CC[C@]5(C(O)=O)CCC(C)(C)C[C@@]45[H])[C@]3(C)CC[C@@]12[H],12-4,C07,0.964,0.947,0.9555,1.0025128205128204,0.9531050181594968,0
O=C[C@H]([C@@H]([C@@H]([C@H](C)O)O)O)O,12-4,C08,0.979,0.969,0.974,1.0025128205128204,0.9715586475011511,0
C[C@H]1C[C@]2(O)C(=O)/C(C)=C\[C@H]3C(C)(C)[C@H]3C[C@@H](O)C(=C)[C@H](O)[C@@]2([H])[C@H]1O,12-4,C09,0.984,0.97,0.977,1.0025128205128204,0.9745511279349328,0
O[C@H]1[C@H](O[C@]2([H])[C@H](O)[C@@H](O)[C@H](O[C@]3([H])[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3)[C@@H](CO)O2)[C@@H](CO)O[C@H](O[C@@]2([H])[C@H](O)[C@@H](O)[C@@H](O[C@@]([C@H](O)CO)([H])[C@H](O)[C@@H](O)C=O)O[C@@H]2CO)[C@@H]1O,12-4,C10,0.998,0.994,0.996,1.0025128205128204,0.9935035040155508,0
O=C1C=C(C2=CC=C(O)C(O)=C2)OC2=CC(OC)=CC(O)=C12,12-4,C11,0.95,0.939,0.9444999999999999,1.0025128205128204,0.9421325899022968,0
O=C1CNC[C@@]2([H])N1CCC1=C2C=CC=C1,12-4,D02,1.003,0.998,1.0005,1.0025128205128204,0.9979922246662234,0
OC1=CC=C(OC)C(OC)=C1,12-4,D03,1.006,0.993,0.9995,1.0025128205128204,0.9969947311882962,0
O=C1C(OC)=C(C2=CC=C(O)C(O)=C2)OC2=CC(O)=CC(O)=C12,12-4,D04,1.001,0.96,0.9804999999999999,1.0025128205128204,0.9780423551076781,0
O=C1C=C(C2=CC=C(O)C=C2)OC2=CC=CC(O)=C12,12-4,D05,1.023,0.995,1.009,1.0025128205128204,1.006470919228605,0
O=C(OC/C=C/C1=CC=C(O)C(OC)=C1)/C=C/C1=CC=C(O)C(OC)=C1,12-4,D06,1.026,1.002,1.014,1.0025128205128204,1.0114583866182414,0
